"authorMeta.avatar","authorMeta.name","text","diggCount","shareCount","playCount","commentCount","videoMeta.duration","musicMeta.musicName","musicMeta.musicAuthor","musicMeta.musicOriginal","createTimeISO","webVideoUrl"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/735b6589640079896b985405f58b403d~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=280de783&x-expires=1745582400&x-signature=%2Fpvs4NeWWM3fH6etljD4Nc0U%2B74%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=useast5","quran_tagwied","#islam #Quran #peace #fyp ","3400000","214400","24300000","32000","31","original sound","فلان بن فلان","true","2025-01-13T13:57:13.000Z","https://www.tiktok.com/@quran_tagwied/video/7459398816408685846"
"https://p19-common-sign-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/dcf0e8d9aa41057bf4557de2fcbc00c4~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=e6fe0436&x-expires=1745582400&x-signature=4TVHBFxwwzVS8Vnnm9yLsj855gA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=useast5","bianto_q","#fyp #poor #life #viral_video ","2500000","136200","19900000","32100","26","original sound","I.know.footy ©","true","2025-01-21T00:22:07.000Z","https://www.tiktok.com/@bianto_q/video/7462157324912807201"
"https://p19-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/3aebd87128d2c9996f9862f82910b734~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=f1a6327e&x-expires=1745582400&x-signature=ggyjkU1KlLrMGgCidLJlVj6eZ%2FY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=useast5","dok.rb","реально утомляет #robloxfyp #robloxx #fyp #robloxfypシ #fypシ゚","67100","5803","320800","2470","7","оригинальный звук - ☠𝕯𝖔𝖐☠","☠𝕯𝖔𝖐☠","true","2025-04-17T09:36:05.000Z","https://www.tiktok.com/@dok.rb/video/7494213511753583877"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/6d71ca85257101319b2ee4ca4ad91838~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=3a5d6589&x-expires=1745582400&x-signature=qvXgj%2BF4fyP7EwKjUVLcpwUthIU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=useast5","evelin.blin","😻 #chocolate #kinderbueno #fyp ","3900000","388000","29200000","28600","13","Dirty Cash (Money Talks)","PAWSA & Adventures Of Stevie V","false","2024-12-29T12:17:19.000Z","https://www.tiktok.com/@evelin.blin/video/7453806788178119942"
"https://p16-common-sign-va.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=be3d355f&x-expires=1745582400&x-signature=q3S0fRBfFsVK0Xjt%2FBb94otl1XQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=useast5","dew.dew696","#spider #australia #shit #fyp #viral #foryoupage ","3200000","1200000","47900000","23300","9","original sound","Boosie fade","true","2025-02-16T07:42:41.000Z","https://www.tiktok.com/@dew.dew696/video/7471919200051711240"
"https://p16-common-sign-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/4870e77008ce9c9bff27e5416ad95803~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=34d5f85e&x-expires=1745582400&x-signature=fRSTsYTJ4yzmg9kdS5hJ%2FydkdOM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=useast5","igra.duschi","#fyp #cattok #cat ","9800000","1600000","42000000","15700","5","original sound","seige knows","true","2025-02-22T11:44:11.000Z","https://www.tiktok.com/@igra.duschi/video/7474207943139986711"
"https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/9a8f2d6cd428928bca5c3fbac1ecc523~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=34cb8fd0&x-expires=1745582400&x-signature=fjDRUZCZjGZSa%2Bfd43TbXxTH%2BnM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=useast8","viraltv_oficial2","El Billete #viral #usa🇺🇸 ","891","30","58800","30","92","sonido original","Viral","true","2025-04-16T23:27:54.000Z","https://www.tiktok.com/@viraltv_oficial2/video/7494056741793975583"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/16761b64f64b00d90f72ecb623bf11e7~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=042cb47f&x-expires=1745582400&x-signature=tkk7WBzF%2F5ySz%2F%2FIBwG4kpiXGMk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8",".jistroxlr7","ITS THE FIRST OF THE MONTH...🗣️‼️🔥 | idea by:me & @cody | #wakeupitsthefirstofthemonth #cows #meme #real #wakeupitsthefirstofthemonthedit #edit #fyp #foryou #foryourpage #viral #jistro4edit ","2800000","851200","21300000","13700","13","original sound","𝐉𝐢𝐬𝐭𝐫𝐨","true","2025-03-31T23:03:25.000Z","https://www.tiktok.com/@.jistroxlr7/video/7488113120653708550"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/7314938496736657413~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=a8380f61&x-expires=1745582400&x-signature=4sIjHdMlvzI7i3XNu0TzkWcoEZw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=useast8","streetfoodjourn3y","Innovative Breakfast Menu - Coca-Cola Scrambled Eggs 🔍 Business name  Scrambled Eggs 📍Address Kolkata, India  💵 Price  200 Rupee/$ 2.30 USD #india #streetfood #viral ","1700000","748700","38400000","69400","72","Indian song 2","Shinnosuke Shibata","false","2025-01-14T08:17:02.000Z","https://www.tiktok.com/@streetfoodjourn3y/video/7459682228121996562"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/bfe727192d5bd5a72a804847e00f4922~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=74b7feb3&x-expires=1745582400&x-signature=5CjkF6PyUwU2wqvWnMs5kWNm0R4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=useast8","ch1m2000","I #likejennie #jennie #dance #fyp #viral ","1900000","23400","15700000","4106","23","like JENNIE","JENNIE","false","2025-04-13T02:51:07.000Z","https://www.tiktok.com/@ch1m2000/video/7492624781611781398"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/91d1626ba1c07e9a7ebc79084a0124cc~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=03b189bf&x-expires=1745582400&x-signature=ha7JCX1ThDqwAlJJ3lQ7f9VNQyA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=useast8","are.you.okay.15","Aura.#aura #viralvideo #respect #viral #foryoupage #edit #xyzcba #foryou #fy ","4700000","179100","32400000","10700","60","MONTAGEM LADRAO - Super Slowed","ATLXS & MXZI & Itamar Mc","false","2024-11-12T20:20:06.000Z","https://www.tiktok.com/@are.you.okay.15/video/7436490185279360312"
"https://p19-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/be98b53d2c2f82b40905ede1e73bdf1e~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=01e6583e&x-expires=1745582400&x-signature=2GJTPeVpiuT2ZnrHEB9P96qkqs0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=useast8","flash_pass_","Crowd knows...🥶 #fyp #ronaldo #footballtiktok #viral_video #messi #neymar","660300","26100","9900000","6209","23","оригинальный звук - Flash_Pass","Flash_Pass","true","2025-03-28T17:07:12.000Z","https://www.tiktok.com/@flash_pass_/video/7486908089300487446"
"https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/9a8f2d6cd428928bca5c3fbac1ecc523~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=34cb8fd0&x-expires=1745582400&x-signature=fjDRUZCZjGZSa%2Bfd43TbXxTH%2BnM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=useast8","viraltv_oficial2","#viral #parati #estadosunidos🇺🇸 ","17100","194","476700","292","99","original sound","Viral","true","2025-02-25T01:02:12.000Z","https://www.tiktok.com/@viraltv_oficial2/video/7475155633965108511"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/af15bb27a6b5869daf2c008d8b3827e9~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=91e5b3bf&x-expires=1745582400&x-signature=fSVP3w5AHUA4K6tcRoFN7XNiIQ0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=useast8","ds.boxing1","🔜 #ryangarcia #kingryan #viral #boxing #fyp ","2200000","129000","16400000","13300","28","som original",". ♬ ❦","true","2024-11-23T12:30:47.000Z","https://www.tiktok.com/@ds.boxing1/video/7440451206641700118"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/205d3edd17173e779b3d2c9951c22965~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=bb3b4ebe&x-expires=1745582400&x-signature=6zA8uwwe3TNMpOxhzNKtt589tF8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=useast8","babyviraltrend","Cute & Trendy Baby Fashion Show: Must-See Styles! #foryou #babyfever #viralvideo #babylover #babyviraltrend #aibaby #aibabyfashionshow ","3500000","380800","163500000","41400","12","Piu Piu Piu","拼音师","false","2024-11-20T10:27:55.000Z","https://www.tiktok.com/@babyviraltrend/video/7439306288732917010"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/f4b2e6ba5aeeaeb23d9856131fad8cdb~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=68f09014&x-expires=1745582400&x-signature=br4PCQ49NM2ipUNc7l54qxCnuzc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=useast8","aimalkhanchd","Cute Islamic Baby #foryou #foryoupage #fyp #viral #ai #cutebaby #cute #islamic #islamicbaby #islamic_video ","3700000","117600","19600000","140400","10","jis zaat ka quran min zikar","ISLAMIC VIBES ☪️","true","2025-02-06T03:33:25.000Z","https://www.tiktok.com/@aimalkhanchd/video/7468144067956722965"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/18c4c65ae3c7b3f6c9ae38cb7ef60853~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=f4f89757&x-expires=1745582400&x-signature=7b%2FO1LLGZY%2F6U%2F5JiG%2BwvW%2BVAtA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=no1a","annamalah30","#лабрадор#беларусь🇧🇾#чаусы❤️#другчеловека❤️#жора","38600","5036","9600000","0","15","оригинальный звук","Самая милая булли TikTok","true","2023-03-05T11:06:59.000Z","https://www.tiktok.com/@annamalah30/video/7207017024143346950"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/13a5ab4a7767b0c22850b2b94c087662~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=247ebbc9&x-expires=1745582400&x-signature=L1lYP%2FWOYNJpWUCO3zy7y%2BluARs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=no1a","noya_asep_gumelar","","7379","635","634100","0","9","TERNYATA ABU ABU KO SUKA TIPU TIPU JJ FVNKOT","Luiz Carlos Da Silva Filho","false","2024-10-17T06:19:03.000Z","https://www.tiktok.com/@noya_asep_gumelar/video/7426625211455343877"
"https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/773dbd014997408c88431d0116a6f095~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=14b4122a&x-expires=1745582400&x-signature=YfjpxWP9O9XR%2BigwOBIkhJn0p78%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=no1a","rf3915","كسكس امي #كسكس #كسكس_بالتفاية #foryou #الشعب_الصيني_ماله_حل😂😂  #الحمدلله_على_كل_حال #المغرب🇲🇦 ","19100","14900","9500000","5614","24","المدح النبوي المغربي","Al Quran Alkareem & القرآن الكريم & Quran","false","2023-12-01T14:00:34.000Z","https://www.tiktok.com/@rf3915/video/7307625847580626208"
"https://p16-pu-sign-no.tiktokcdn-eu.com/tos-no1a-avt-0068c001-no/81315ab6c2177b7515717757cd86d8a1~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=dd3c920a&x-expires=1745582400&x-signature=UjCO37TBunGmrwYB53sOhYJRsZQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=no1a","incubus6_6_6","","683","18","144100","50","15","الصوت الأصلي","6🔥6🔥6","true","2025-03-13T00:35:44.000Z","https://www.tiktok.com/@incubus6_6_6/video/7481086258735746326"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/e2da1ccea3f3a249e1890b9415a88cb4~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=8f3dd4c3&x-expires=1745582400&x-signature=d%2FgL7ZW347SQDykAidfldA6CqO8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=no1a","sahsakazver","","82500","151700","2200000","12800","12","#Кунинакануне","Эсчевский & 4atty Aka Tilla","false","2025-01-17T11:35:10.000Z","https://www.tiktok.com/@sahsakazver/video/7460846556262993160"
"https://p16-pu-sign-no.tiktokcdn-eu.com/tos-no1a-avt-0068c001-no/4b46c780a38777a782a83a2afe8fb06c~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=676982f1&x-expires=1745582400&x-signature=ikxGIcxsElsyDNksd31Uj7kIEEE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=no1a","videoviral.07","","2011","41","410000","114","67","original sound","videoviral.07","true","2025-03-20T14:36:35.000Z","https://www.tiktok.com/@videoviral.07/video/7483900589542214934"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/72900f312bc2e35f92d2097c768d778a~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=93d0f784&x-expires=1745582400&x-signature=2QLHTWyAgjPcejKFgfPARuwiKtU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=no1a","macknikai","LMFAO *clicka tongue* noice","4334","146","142400","237","0","Wrap Me In Plastic (Slowed Down Version)","CHROMANCE & Marcus Layton","false","2020-08-24T02:05:39.000Z","https://www.tiktok.com/@macknikai/video/6864365893858774277"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/39ad3e05fde113d8a3473ebb85d4c715~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=a8572410&x-expires=1745582400&x-signature=IRcNn3n%2BaEK7TWYWpNVf7%2BhBvWk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=no1a","phthao200888","Anh bước di cùng ai😛#fyp #xhtiktok #abcxyz ","26800","1052","2200000","903","10","nhạc nền - NoNamee","NoNamee","true","2024-12-06T10:51:40.000Z","https://www.tiktok.com/@phthao200888/video/7445249773029952776"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/ad11f79b4fdfce37fdc555a5b30c6682~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=dbc4e61c&x-expires=1745582400&x-signature=bdf0YqLkcEc8%2FaBdLpsGfw4tpf0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=no1a","evaof.com_16277","","2102","118","409400","162","9","original sound - 𝗘𝘃𝗮𝗢𝗙.𝗰𝗼𝗺 👈🔞",,"false","2025-04-13T14:52:09.000Z","https://www.tiktok.com/@evaof.com_16277/video/7492810639405141303"
"https://p16-pu-sign-no.tiktokcdn-eu.com/tos-no1a-avt-0068c001-no/8c2e67dba8a143db925b0dafc1aa50b5~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=f0b19116&x-expires=1745582400&x-signature=NWNL1ey4zhyc7qNhodH5dr3Huw0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=no1a","bonitabon6","#ماياخليفه_عشق_الجمهور #شعب_الصيني_ماله_حل #donkey #donkeymilk #mexico🇲🇽 #india #animalmat #cowboy ","1004","327","187200","57","55","الصوت الأصلي","Bonita","true","2025-03-04T21:03:25.000Z","https://www.tiktok.com/@bonitabon6/video/7478062908145011990"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/8520ba4e844e965fb3eadec58efc4134~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=c4ab16a3&x-expires=1745582400&x-signature=pxQhcUT6IBUiPAdS1Qyov%2BaDKvQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=useast5","capcut_modelos.e","novo modelo  . . . #capcuttemple #emoji #modelo #edit #CapCut ","685200","28000","14800000","3541","9","suara asli - bg.hlw...1...2...3selebeo🚭❌",">•JUL H.HLW•","true","2025-02-26T21:03:04.000Z","https://www.tiktok.com/@capcut_modelos.e/video/7475836287283416326"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/feab53f6b23983d923a64c3170af2a07~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=485590aa&x-expires=1745582400&x-signature=gWOb5hANFzPW2tvR%2B5MyrITEtFo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=useast8","cheesedoodlekitty","bleehh>:3 #cat #kitty #sillygobber #goober #KITTUYY #blackcat #fyp #trend #silly #CapCut #viral ","1700000","636600","6900000","6179","5","оригинальный звук","бледная поганка⁹²","true","2025-04-08T17:06:58.000Z","https://www.tiktok.com/@cheesedoodlekitty/video/7490989957541121302"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/7311569237569601538~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=5f1025b9&x-expires=1745582400&x-signature=UDjN5E9vlFQ6OgIC7z7Lo7KDPow%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=useast8","oboi_154","#capcut #capcuttemplate #capcutedit #capcuttiktok #capcut_edit #template #templatecapcut #capcuttoptemplate #шаблонКапКут #CapCutшаблон #قالبCapCut #قالبكابكت #TempledCapCut #CapCuttxantiloia #CapCutsablon #CapCutձևանմուշ #MẫuCapCut #תבניתCapCut #PlantillaCapCut #ಕ್ಯಾಪ್ಕಟ್ಟೆಂಪ್ಲೇಟ್ #CapCut模板 #抖音模板 #KāpenaCapCut #TemplatCapCut #CapCut템플릿 #틱톡템플릿 #CapCutٽيمپليٽ #キャップカットテンプレート #サンプル #capcutimall ","537900","9954","9100000","3601","12","Drinking alcohol","Enoc fashion","true","2024-06-25T01:22:27.000Z","https://www.tiktok.com/@oboi_154/video/7384245068548312336"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/3cd1f4a6e79c6bf50fe02028abe6089b~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=e2b7c20b&x-expires=1745582400&x-signature=4%2BDGlSzUrfBeuknFcA%2F0q9hNFOM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=useast8","anhthoduoique","Taper fade Layer✨🫨 #CapCut #xuhuongtiktok #xuhuong #viral_video #barber #thoduoique ","3700000","181100","38300000","26400","14","nhạc nền - Thợ dưới Quê","Thợ dưới Quê","true","2024-12-18T12:08:09.000Z","https://www.tiktok.com/@anhthoduoique/video/7449722494073785618"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/fc06c8b67c84b598bbec197ef0689be8~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=513f8fc6&x-expires=1745582400&x-signature=z0mQ9mNLUrKExHRIzJTliOOm9X4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","capcut_editor_27","#CapCut Лучшие шаблоны у меня☠️ #capcut_edit #templatecapcut #template #capcut_editor_27_4k #capcut_editor_27_ #amazing #trend #phonk #song #fyp #on ","132500","4166","3300000","2006","18","SQUID GAME FUNK (Super Slowed)","Lyke & ßino & Sayfalse","false","2025-01-19T12:47:42.000Z","https://www.tiktok.com/@capcut_editor_27/video/7461607411606899973"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/07b0d63dfcea63cb478e330776a0eea1~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=ff10f48b&x-expires=1745582400&x-signature=TcytP3ZY9j%2FdECpLvrgE%2Bbodtok%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=useast8","sz_template","#CapCut New Template 🔥 | #velocity #capcutvelocity #slowmo #trendingvideo #templatecapcut #fyp #sz_template ","854800","24200","16200000","5111","14","original sound","ᔆᴾ⁰ᴰ ☆","true","2025-01-25T09:59:05.000Z","https://www.tiktok.com/@sz_template/video/7463790472352320776"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/07b0d63dfcea63cb478e330776a0eea1~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=ff10f48b&x-expires=1745582400&x-signature=TcytP3ZY9j%2FdECpLvrgE%2Bbodtok%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=useast8","sz_template","#CapCut 5 Clips | #beatsync #freezeframe #trendingvideo #templatecapcut #fyp #sz_template i","574000","19200","12400000","3729","14","EGOÍSTICA","nightfxrce","false","2025-01-24T14:59:07.000Z","https://www.tiktok.com/@sz_template/video/7463496707486092562"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/3b808a2bda880c37e40e8363358f69ab~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=00bef94f&x-expires=1745582400&x-signature=u8%2By4SxsebRF8BW1rZYAMy5GNeU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=useast8","trending_capcut_pager","New Trend template 🖤📌 #CapCut #newtemplates💙💯  #capcut #capcut_edit #viral_fyp #nostalgia #love #trending #1millionaudition #viral #foryou #foryoupage #fypシ #❤️ #status_wadan_20k2 #fyp #🇰🇷 #CapCut ","833300","16900","14200000","5502","16","оригинальный звук","_𝔖𝔨յ𝔩𝔩_𝔦𝔫𝔰𝔞𝔦𝔱_ツ","true","2025-02-19T08:35:45.000Z","https://www.tiktok.com/@trending_capcut_pager/video/7473046131832835346"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/c3b349898837151b3cb590dcade62b4f~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=382c666c&x-expires=1745582400&x-signature=Zwqq%2Bv%2F7t7y9IN7u4hsh77EFZVE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=useast8","ati_jm","POV : player 196 edit 🐝 #player196 #squidgame #hyewon #CapCut ","693400","417400","9900000","14900","15","son original","soayyk","true","2025-02-11T10:58:41.000Z","https://www.tiktok.com/@ati_jm/video/7470114272421367095"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/2e9a1ee4d28d6d246db0ec033738a014~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=13daf3e5&x-expires=1745582400&x-signature=WyVWuuJZYUsaWNLrjgpf%2BOYKGuQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=f20df69d&idc=useast5","1nymaria","#CapCut #trend #foryoupage #Biscoitocut #modeloscapcut #template  @𝓢 𝓐 𝓡 𝓐 ","466000","10800","5100000","1963","16","sonido original","BILLI","true","2025-03-10T22:53:20.000Z","https://www.tiktok.com/@1nymaria/video/7480317729577241861"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/fd3519bf73934d9ba9962d4aee3148d5~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=7821e671&x-expires=1745582400&x-signature=gsrCfmSTS3YxNeRcLBS6oOSqE88%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=useast8","modelscut","🤩 | #template #tendencia #fyp #views #xyzcba #viralvideos #capcut #velocity ","583900","14000","6400000","1604","8","original sound","༺♡༻","true","2025-01-22T18:13:44.000Z","https://www.tiktok.com/@modelscut/video/7462804670981950725"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/ec08cff18922ff9a79c27facc9aeb597~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=41f6b7d4&x-expires=1745582400&x-signature=iP%2F%2FL%2FjZh2bk%2BjPm%2FfRclFVLZuw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=useast8","luvfinityy","I look at this everyday❤️ | Link in bio🔗 #petlovers #toughtful #fyp #CapCut ","4700000","1000000","58900000","52900","9","i wanna feel","weeping audios","true","2025-03-14T16:22:22.000Z","https://www.tiktok.com/@luvfinityy/video/7481701338905120022"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/fa46d3d0c76e0b41ec083961f7523cf9~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=4724bd95&x-expires=1745582400&x-signature=ISQek%2FmsSxKq0j42biJ1fdyrEc0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","guizx_modelos","liberando modelos do CapCut #Biscoitocut #CapCut #fy #trend #viral #nabatida #fyyyyyyyyyyyyyyyy ","1100000","17800","14900000","3168","10","som original","𝕬 𝖈𝖑𝖆𝖗𝖆🫂💐💍","true","2024-11-15T12:59:21.000Z","https://www.tiktok.com/@guizx_modelos/video/7437489863970147640"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/fc06c8b67c84b598bbec197ef0689be8~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=513f8fc6&x-expires=1745582400&x-signature=z0mQ9mNLUrKExHRIzJTliOOm9X4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","capcut_editor_27","#CapCut Лучшие шаблоны у меня💀 #capcut_edit #templatecapcut #capcut_editor_27_ #capcut_editor_27_4k #amazing #trend #song #phonk #fyp ","129200","4425","3600000","936","18","Funk de Beleza - Slowed","Nateki & Scythermane","false","2024-12-19T11:19:23.000Z","https://www.tiktok.com/@capcut_editor_27/video/7450081019316669714"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/fc06c8b67c84b598bbec197ef0689be8~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=513f8fc6&x-expires=1745582400&x-signature=z0mQ9mNLUrKExHRIzJTliOOm9X4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","capcut_editor_27","#CapCut Лучшие шаблоны у меня☠️ #capcut_edit #templatecapcut #capcut_editor_27_ #capcut_editor_27_4k #amazing #trend #song #phonk #fyp ","70200","3127","2400000","691","14","DERIVA MALÍCIA","-Prey & Scythermane","false","2024-12-20T09:36:19.000Z","https://www.tiktok.com/@capcut_editor_27/video/7450425538105281799"
